State,Zip Code,Returns Filed,AGI
WV,24873,140,4699
WV,24872,260,8666
WV,24870,1270,56372
WV,24868,390,12540
WV,24860,170,7232
WV,24850,260,8514
WV,24849,100,5273
WV,24844,570,24078
WV,24839,330,12732
WV,24828,210,7709
WV,24827,380,14649
WV,24822,230,9096
WV,24818,340,12377
WV,24815,110,2941
WV,24808,150,5610
WV,24801,1260,51567
WV,24747,860,31839
WV,24740,7070,308634
WV,24736,230,7146
WV,24733,380,12946
WV,24731,170,6401
WV,24726,150,6317
WV,24715,180,6176
WV,24712,830,39969
WV,24701,7920,326553
VA,24656,1150,56067
VA,24651,2270,123622
VA,24649,700,28669
VA,24646,220,8269
VA,24641,2040,98750
VA,24639,1070,38479
VA,24637,1430,84070
VA,24634,190,8359
VA,24631,430,18525
VA,24630,2530,109301
VA,24628,180,6650
VA,24622,300,11059
VA,24620,750,28801
VA,24614,2420,124412
VA,24613,360,14764
VA,24609,2440,120783
VA,24605,3590,193848
VA,24603,340,14221
VA,24602,250,8155
VA,24599,270,10244
VA,24598,710,32778
VA,24597,510,20537
VA,24594,700,29945
VA,24593,890,43405
VA,24592,5780,248913
VA,24590,3470,205535
VA,24589,880,38155
VA,24588,4190,198642
VA,24586,2390,110726
VA,24580,250,10024
VA,24579,600,21924
VA,24578,460,24918
VA,24577,2030,80938
VA,24574,1740,89123
VA,24572,7450,333119
VA,24571,830,42199
VA,24569,420,17942
VA,24566,600,24855
VA,24565,550,17474
VA,24563,2310,94198
VA,24562,220,10482
VA,24558,2850,135451
VA,24557,3230,135753
VA,24556,1440,98711
VA,24555,940,40460
VA,24554,1640,69963
VA,24553,790,30796
VA,24551,11080,900293
VA,24550,3450,172511
VA,24549,1780,81181
VA,24541,11710,563193
VA,24540,13600,534499
VA,24538,2020,101284
VA,24536,100,5147
VA,24534,650,26449
VA,24531,3480,171907
VA,24530,440,18220
VA,24529,670,30954
VA,24528,1310,53843
VA,24527,1350,55590
VA,24526,640,34022
VA,24523,8570,409592
VA,24522,4320,209361
VA,24521,4420,220958
VA,24520,1000,44891
VA,24517,2390,107607
VA,24504,4030,156108
VA,24503,9060,885508
VA,24502,18130,853334
VA,24501,10990,355537
VA,24487,120,5217
VA,24486,1670,95574
VA,24485,180,7572
VA,24484,350,17291
VA,24483,290,12408
VA,24482,2270,110669
VA,24479,740,42219
VA,24477,5210,269085
VA,24476,180,10805
VA,24473,390,25153
VA,24472,1010,51581
VA,24471,680,40575
VA,24467,1070,68319
VA,24465,570,27288
VA,24460,680,34506
VA,24459,360,20270
VA,24458,160,9304
VA,24450,6620,435029
VA,24445,1270,58924
VA,24441,2760,130411
VA,24440,1170,52974
VA,24439,450,16335
VA,24437,430,26935
VA,24435,870,54356
VA,24432,160,7247
VA,24431,1270,53150
VA,24430,650,24141
VA,24426,6360,307146
VA,24422,2570,116970
VA,24421,1690,89728
VA,24416,3780,143896
VA,24413,120,5303
VA,24401,16930,860601
VA,24382,6300,305483
VA,24381,1630,66294
VA,24380,1110,52654
VA,24378,440,16624
VA,24375,600,22469
VA,24374,280,10942
VA,24370,2280,85030
VA,24368,2150,93056
VA,24366,390,18148
VA,24363,510,21783
VA,24361,1910,81258
VA,24360,2420,102867
VA,24354,5930,252995
VA,24352,390,15717
VA,24351,220,7444
VA,24350,530,17806
VA,24348,1530,61453
VA,24347,770,33612
VA,24343,3850,163012
VA,24340,2190,98033
VA,24333,7280,314636
VA,24330,1280,43290
VA,24328,800,36948
VA,24326,450,18625
VA,24325,390,15890
VA,24324,920,49653
VA,24323,290,11252
VA,24319,2920,122132
VA,24318,230,10210
VA,24317,1290,47335
VA,24315,1300,66386
VA,24314,600,26405
VA,24313,400,15151
VA,24312,880,33804
VA,24311,780,27886
VA,24301,5760,242310
VA,24293,3940,191384
VA,24292,170,5529
VA,24290,600,24759
VA,24283,960,37453
VA,24282,180,4002
VA,24281,800,29740
VA,24280,440,25366
VA,24279,1500,63018
VA,24277,1650,63850
VA,24273,2250,92118
VA,24272,140,5377
VA,24271,940,38942
VA,24270,200,7289
VA,24266,3750,186329
VA,24265,230,7288
VA,24263,2210,91672
VA,24260,1860,74071
VA,24258,570,24756
VA,24256,1010,37985
VA,24251,3450,159022
VA,24250,400,15017
VA,24248,850,31304
VA,24245,340,12447
VA,24244,1810,71553
VA,24243,770,28991
VA,24239,150,5263
VA,24237,330,9663
VA,24236,1170,47302
VA,24230,2910,113172
VA,24228,2340,101164
VA,24226,460,17337
VA,24225,540,21290
VA,24224,1990,79404
VA,24221,270,8618
VA,24220,230,9806
VA,24219,3580,163889
VA,24216,860,27944
VA,24211,4090,289762
VA,24210,6540,334687
VA,24202,5300,291601
VA,24201,6480,257248
VA,24185,370,15798
VA,24184,2040,111680
VA,24179,8860,432054
VA,24176,650,45262
VA,24175,3740,240484
VA,24174,1040,46483
VA,24171,3240,142342
VA,24168,310,10896
VA,24167,130,5764
VA,24165,760,29994
VA,24162,950,47021
VA,24161,140,5413
VA,24153,17300,1031170
VA,24151,8330,377810
VA,24150,310,12087
VA,24149,1570,96347
VA,24148,3350,139125
VA,24147,390,16569
VA,24141,7890,396882
VA,24139,260,10128
VA,24138,680,31130
VA,24137,1060,67973
VA,24136,1490,74141
VA,24134,2460,119205
VA,24133,1050,39533
VA,24128,830,48600
VA,24127,1780,82262
VA,24124,1850,78689
VA,24122,790,36406
VA,24121,4890,349659
VA,24120,750,32689
VA,24112,12840,547684
VA,24105,190,8348
VA,24104,1570,98567
VA,24102,630,24822
VA,24101,2880,168529
VA,24095,1980,106475
VA,24092,1310,56229
VA,24091,3310,157331
VA,24090,2070,146005
VA,24089,1140,36076
VA,24088,1570,63718
VA,24087,1580,67767
VA,24086,100,4917
VA,24085,920,45070
VA,24084,4740,231779
VA,24083,1810,162576
VA,24082,230,8376
VA,24079,720,34934
VA,24078,3110,119762
VA,24077,540,28708
VA,24076,380,15521
VA,24073,13860,745375
VA,24072,570,25952
VA,24070,660,39132
VA,24069,810,29991
VA,24067,960,45067
VA,24066,2240,116802
VA,24065,2810,158197
VA,24064,2340,144112
VA,24060,15300,1077088
VA,24059,460,30892
VA,24055,4790,171514
VA,24054,2640,97518
VA,24053,890,33229
VA,24019,13320,749242
VA,24018,19040,1610744
VA,24017,10490,317699
VA,24016,3970,127613
VA,24015,7890,432295
VA,24014,8040,692769
VA,24013,3060,80684
VA,24012,13650,563083
VA,24011,430,31488
VA,23976,110,3905
VA,23974,1600,64135
VA,23970,3670,164271
VA,23968,370,15219
VA,23967,430,14991
VA,23966,980,42131
VA,23964,470,17661
VA,23963,200,9390
VA,23962,260,9842
VA,23960,830,31183
VA,23959,460,18656
VA,23958,1290,53060
VA,23954,860,30019
VA,23952,100,5720
VA,23950,1510,53746
VA,23947,1850,85016
VA,23944,1720,71561
VA,23942,470,18633
VA,23938,240,9149
VA,23937,700,26986
VA,23936,2480,109661
VA,23934,240,10581
VA,23930,2390,103367
VA,23927,1910,112311
VA,23924,2390,87811
VA,23923,920,39565
VA,23922,920,38761
VA,23921,860,39373
VA,23920,1350,51666
VA,23919,1050,60492
VA,23917,1210,59589
VA,23915,340,13024
VA,23901,5750,271834
VA,23898,1050,60777
VA,23897,250,11337
VA,23894,300,15551
VA,23893,190,6962
VA,23890,1800,74939
VA,23889,270,10551
VA,23888,1070,47505
VA,23887,210,10289
VA,23885,1330,83381
VA,23883,1210,63984
VA,23882,1070,45951
VA,23881,770,41442
VA,23879,320,13233
VA,23878,570,27979
VA,23876,190,8840
VA,23875,5620,302001
VA,23874,460,21019
VA,23872,1050,49603
VA,23868,2030,78535
VA,23867,1030,40549
VA,23866,980,52713
VA,23860,12900,542522
VA,23857,320,16531
VA,23856,500,18204
VA,23851,6100,276141
VA,23850,490,22456
VA,23847,5680,208526
VA,23846,390,19844
VA,23845,210,10283
VA,23844,260,11521
VA,23843,260,11965
VA,23842,3210,200838
VA,23841,1660,86230
VA,23840,840,41657
VA,23839,420,18906
VA,23838,7730,777077
VA,23837,1870,105981
VA,23836,6320,482154
VA,23834,12820,655412
VA,23833,970,57771
VA,23832,17360,1143916
VA,23831,17300,1048679
VA,23830,770,55145
VA,23829,570,26872
VA,23828,190,7471
VA,23827,580,23052
VA,23824,3040,128403
VA,23821,680,27151
VA,23805,9940,460187
VA,23803,18110,664687
VA,23801,2050,90300
VA,23707,6660,272769
VA,23704,8120,289512
VA,23703,12840,685036
VA,23702,5180,171828
VA,23701,11670,495357
VA,23696,1810,154595
VA,23693,11040,959100
VA,23692,9380,741617
VA,23691,140,3591
VA,23690,1500,75150
VA,23669,18510,918204
VA,23666,25820,1203979
VA,23665,2100,90518
VA,23664,4930,312369
VA,23663,6280,225739
VA,23662,5880,480896
VA,23661,6520,274597
VA,23651,270,22470
VA,23608,21250,904936
VA,23607,9370,258960
VA,23606,13500,838791
VA,23605,6940,231568
VA,23604,1580,53938
VA,23603,1680,75312
VA,23602,20640,1059861
VA,23601,12420,635649
VA,23523,3260,82287
VA,23518,14750,759075
VA,23517,2730,159599
VA,23513,14440,488995
VA,23511,1460,41427
VA,23510,3530,271911
VA,23509,6260,306362
VA,23508,6770,486324
VA,23507,3100,306297
VA,23505,12360,697888
VA,23504,8940,260378
VA,23503,14550,623705
VA,23502,10160,412111
VA,23488,100,3343
VA,23487,2920,158434
VA,23464,36180,2052249
VA,23462,31930,1497393
VA,23457,2220,170346
VA,23456,25900,2025373
VA,23455,23950,1730380
VA,23454,29050,2220049
VA,23453,17030,831288
VA,23452,29390,1818966
VA,23451,22760,2388621
VA,23442,510,19561
VA,23438,810,44498
VA,23437,1950,105932
VA,23436,430,50773
VA,23435,13440,1041180
VA,23434,21760,1151056
VA,23433,620,75545
VA,23432,740,63748
VA,23430,8160,584946
VA,23421,1780,65974
VA,23420,910,32027
VA,23418,710,29344
VA,23417,1760,97043
VA,23416,270,8552
VA,23415,710,30723
VA,23410,930,39209
VA,23405,430,25783
VA,23395,300,11880
VA,23359,220,7975
VA,23357,290,9508
VA,23356,670,39121
VA,23354,230,15444
VA,23350,1430,58317
VA,23337,210,10439
VA,23336,1610,85272
VA,23325,8670,403253
VA,23324,10660,343444
VA,23323,17800,1031190
VA,23322,28370,2373338
VA,23321,16710,1086565
VA,23320,28340,1730232
VA,23315,690,39887
VA,23314,4040,318750
VA,23310,1480,84976
VA,23308,710,25587
VA,23307,230,7678
VA,23306,520,26895
VA,23303,460,20256
VA,23301,850,35408
VA,23294,9240,446296
VA,23238,12910,1431232
VA,23237,10710,492397
VA,23236,13750,911219
VA,23235,16480,1156987
VA,23234,20750,797268
VA,23233,14410,1539976
VA,23231,17900,873553
VA,23230,3880,242325
VA,23229,16380,1857336
VA,23228,18140,786715
VA,23227,12740,730932
VA,23226,8590,1381793
VA,23225,19840,1012013
VA,23224,16580,467650
VA,23223,24380,927382
VA,23222,11840,368635
VA,23221,8410,1051261
VA,23220,14870,886593
VA,23219,2230,418845
VA,23192,3260,262014
VA,23188,21380,1746198
VA,23185,21520,1917462
VA,23181,2710,154117
VA,23180,130,5798
VA,23177,340,18691
VA,23176,300,15159
VA,23175,1000,57551
VA,23169,550,27616
VA,23168,3710,276336
VA,23156,780,35612
VA,23153,730,55740
VA,23150,6350,322548
VA,23149,1270,60717
VA,23148,770,33552
VA,23146,1560,148681
VA,23141,3840,406082
VA,23140,2750,204487
VA,23139,11960,883249
VA,23138,440,26671
VA,23129,200,21346
VA,23128,550,39616
VA,23126,220,8940
VA,23124,1820,127434
VA,23123,750,30033
VA,23120,4200,482137
VA,23119,150,9633
VA,23117,4430,286759
VA,23116,14170,1298006
VA,23114,9280,794568
VA,23113,12290,1826546
VA,23112,24050,1797768
VA,23111,18510,1320221
VA,23110,310,19108
VA,23109,1040,65455
VA,23106,520,28864
VA,23103,2790,579362
VA,23102,1290,116840
VA,23093,5980,316284
VA,23092,290,15854
VA,23091,140,5624
VA,23089,2410,155948
VA,23086,1490,84752
VA,23085,190,9737
VA,23084,810,50726
VA,23083,880,40903
VA,23079,130,6685
VA,23076,350,17860
VA,23075,4880,173521
VA,23072,5100,289576
VA,23071,780,53781
VA,23070,230,15837
VA,23069,1540,99819
VA,23068,150,9683
VA,23065,770,44528
VA,23063,2300,146589
VA,23062,1360,80800
VA,23061,9420,568871
VA,23060,18260,1380846
VA,23059,15630,1908542
VA,23056,180,10078
VA,23055,480,24782
VA,23050,380,20343
VA,23047,1090,75066
VA,23043,840,54507
VA,23040,2020,81049
VA,23039,530,67818
VA,23038,820,40203
VA,23035,620,40250
VA,23032,140,5775
VA,23030,2440,128223
VA,23027,620,29060
VA,23025,110,6786
VA,23024,3750,237574
VA,23023,140,7117
VA,23022,350,12872
VA,23015,2100,141472
VA,23011,500,35808
VA,23009,3300,189920
VA,23005,7900,549337
VA,23004,400,13990
VA,23002,4870,252517
VA,22980,15630,776450
VA,22976,110,4074
VA,22974,2090,139243
VA,22973,2750,157095
VA,22972,220,18733
VA,22971,740,34199
VA,22969,570,27836
VA,22968,4770,290705
VA,22967,960,58935
VA,22964,160,7314
VA,22963,7510,479470
VA,22960,4780,248424
VA,22959,830,60066
VA,22958,1010,95455
VA,22952,980,46922
VA,22949,650,34251
VA,22948,100,5722
VA,22947,2390,399281
VA,22946,120,6266
VA,22943,250,19528
VA,22942,3810,227822
VA,22940,570,96587
VA,22939,2600,172376
VA,22938,630,37126
VA,22937,630,25742
VA,22936,2620,280263
VA,22935,430,21175
VA,22932,3810,360203
VA,22931,200,11532
VA,22923,2580,176085
VA,22922,870,37875
VA,22920,1920,163503
VA,22911,8370,790217
VA,22903,15270,1573605
VA,22902,11130,1032644
VA,22901,17650,1738514
VA,22853,2170,93337
VA,22851,2530,101232
VA,22850,440,22967
VA,22849,2160,92351
VA,22847,450,20513
VA,22846,960,74515
VA,22844,1980,103729
VA,22843,1050,54308
VA,22842,2370,110921
VA,22841,1380,95022
VA,22840,2090,145919
VA,22835,5230,249071
VA,22834,600,36391
VA,22832,550,32608
VA,22831,380,17321
VA,22830,730,31662
VA,22827,4850,225328
VA,22824,2910,148269
VA,22821,2590,139061
VA,22815,4060,206366
VA,22812,3770,224660
VA,22811,220,9679
VA,22810,480,32694
VA,22802,12160,554852
VA,22801,14590,850552
VA,22749,140,14924
VA,22747,630,61608
VA,22742,820,55244
VA,22741,100,5925
VA,22740,620,56160
VA,22738,460,24474
VA,22737,1440,92774
VA,22736,240,14215
VA,22735,930,56483
VA,22734,1470,83709
VA,22733,590,35707
VA,22732,140,7658
VA,22731,100,4843
VA,22728,1520,107857
VA,22727,2470,149617
VA,22726,370,20002
VA,22724,1120,100778
VA,22720,430,32243
VA,22719,140,9544
VA,22718,310,16491
VA,22716,400,25987
VA,22715,560,31636
VA,22714,450,31659
VA,22713,590,42765
VA,22712,4440,263711
VA,22709,440,25028
VA,22701,15460,889619
VA,22664,4320,212217
VA,22663,740,45552
VA,22660,850,41566
VA,22657,5430,280566
VA,22656,1720,122673
VA,22655,10000,625513
VA,22654,390,23175
VA,22652,640,37562
VA,22650,440,20447
VA,22645,1920,120462
VA,22644,1050,62268
VA,22643,180,21345
VA,22642,2210,151228
VA,22641,140,7429
VA,22640,180,15352
VA,22639,320,60067
VA,22637,1030,54729
VA,22630,14630,839959
VA,22627,410,34803
VA,22625,1680,113492
VA,22624,1280,82387
VA,22623,260,12121
VA,22620,1080,86723
VA,22611,4260,335271
VA,22610,900,53726
VA,22603,6960,437723
VA,22602,13730,937161
VA,22601,13530,790212
VA,22580,2240,112945
VA,22578,1170,89448
VA,22576,720,41966
VA,22572,2560,127921
VA,22567,1330,72581
VA,22560,3250,165889
VA,22556,12580,984117
VA,22554,24640,2026047
VA,22553,7300,569606
VA,22551,8790,646480
VA,22546,7670,412981
VA,22542,940,47300
VA,22539,1000,75926
VA,22538,160,6684
VA,22535,310,18524
VA,22534,1330,70724
VA,22520,2410,125841
VA,22514,1120,54179
VA,22511,640,35473
VA,22508,6310,438507
VA,22504,120,5215
VA,22503,1610,101526
VA,22488,690,31280
VA,22485,10570,760584
VA,22482,1570,101451
VA,22480,600,64918
VA,22476,140,5980
VA,22473,2070,122911
VA,22469,910,38633
VA,22460,760,31305
VA,22454,810,39237
VA,22448,760,56638
VA,22443,3870,217065
VA,22438,230,10734
VA,22437,310,14305
VA,22436,360,16424
VA,22435,1110,49771
VA,22432,370,18732
VA,22427,1500,79192
VA,22408,13570,921261
VA,22407,27260,1784115
VA,22406,11210,868307
VA,22405,14430,1086240
VA,22401,11830,779468
VA,22315,13870,1417286
VA,22314,19020,2861625
VA,22312,16090,1099988
VA,22311,10190,646381
VA,22310,15100,1399391
VA,22309,16530,1316345
VA,22308,5980,1044037
VA,22307,5440,791056
VA,22306,16060,1007133
VA,22305,8810,731570
VA,22304,26260,2109504
VA,22303,8880,655272
VA,22302,9550,1211983
VA,22301,7070,1043727
VA,22213,1720,298538
VA,22211,510,18889
VA,22209,8050,899535
VA,22207,15330,3361555
VA,22206,12300,1101628
VA,22205,8590,1261663
VA,22204,27870,1900252
VA,22203,13680,1313479
VA,22202,13440,1498104
VA,22201,22950,2660918
VA,22193,37970,2392282
VA,22192,28040,2246008
VA,22191,33920,1991415
VA,22182,11880,2592675
VA,22181,6940,1153831
VA,22180,12310,1657331
VA,22172,4660,285502
VA,22153,15390,1555617
VA,22152,14220,1342383
VA,22151,8820,681242
VA,22150,14680,975015
VA,22134,2260,100364
VA,22124,8500,1962481
VA,22102,12510,3371864
VA,22101,13830,5032226
VA,22079,15970,1455874
VA,22066,8210,2799642
VA,22060,3510,244101
VA,22046,8210,1134517
VA,22044,6340,546692
VA,22043,12160,1329734
VA,22042,17270,1341516
VA,22041,13390,914182
VA,22039,8750,1668816
VA,22033,19340,1975683
VA,22032,14240,1479010
VA,22031,16670,1597462
VA,22030,25350,2524376
VA,22027,1000,183466
VA,22026,7980,473357
VA,22025,8740,785410
VA,22015,20840,2004948
VA,22003,27830,2352278
MD,21921,19580,1188371
MD,21919,1350,83975
MD,21918,2020,119309
MD,21917,1140,78677
MD,21915,1500,109802
MD,21912,520,42180
MD,21911,5080,294179
MD,21904,3190,202165
MD,21903,2650,164306
MD,21901,8090,502623
MD,21875,3150,156194
MD,21874,1050,49776
MD,21872,380,18882
MD,21871,830,38920
MD,21869,420,18465
MD,21865,220,12801
MD,21864,280,13546
MD,21863,2290,117251
MD,21856,400,26243
MD,21853,3680,147094
MD,21851,3380,151758
MD,21850,1410,63902
MD,21849,1570,80112
MD,21842,6460,474918
MD,21841,410,23209
MD,21840,160,8639
MD,21838,800,36302
MD,21837,1180,58111
MD,21835,200,7514
MD,21830,1900,115753
MD,21829,250,10854
MD,21826,2260,101687
MD,21822,1250,71700
MD,21821,350,16167
MD,21817,2030,80075
MD,21814,160,7155
MD,21813,1470,97351
MD,21811,11740,812510
MD,21804,17420,810212
MD,21801,12550,706599
MD,21798,1200,88877
MD,21797,4450,570500
MD,21795,4630,274566
MD,21794,1200,181331
MD,21793,4970,353825
MD,21791,2440,153299
MD,21788,5860,365704
MD,21787,5020,287315
MD,21784,18770,1730884
MD,21783,4190,259220
MD,21782,1950,121126
MD,21780,730,43006
MD,21779,480,32398
MD,21778,520,30816
MD,21777,830,79578
MD,21776,2850,204463
MD,21774,6110,615363
MD,21773,2610,201268
MD,21771,14970,1376432
MD,21770,2630,239446
MD,21769,5720,546386
MD,21767,640,27562
MD,21766,290,12158
MD,21758,2150,161753
MD,21757,1360,82736
MD,21756,1690,123847
MD,21755,2760,223041
MD,21754,3000,352578
MD,21750,1640,73490
MD,21742,15430,1012798
MD,21740,27540,1245124
MD,21738,1610,300313
MD,21737,930,175279
MD,21733,590,39627
MD,21727,2120,120672
MD,21723,410,56370
MD,21722,2710,152725
MD,21719,720,32761
MD,21716,2670,158301
MD,21713,4510,313891
MD,21711,460,25747
MD,21710,2150,223693
MD,21704,6570,730749
MD,21703,17950,1085150
MD,21702,20860,1404036
MD,21701,19070,1407239
MD,21679,250,25733
MD,21678,1090,64671
MD,21677,210,16242
MD,21676,130,12490
MD,21673,1510,105221
MD,21671,370,24531
MD,21668,790,41738
MD,21667,160,8326
MD,21666,6320,572593
MD,21665,110,10663
MD,21663,1600,166831
MD,21662,400,56697
MD,21661,1200,68573
MD,21660,1880,96151
MD,21659,410,21303
MD,21658,1830,182559
MD,21657,530,33926
MD,21655,2380,124926
MD,21654,650,118418
MD,21651,1320,70219
MD,21650,110,7019
MD,21649,820,27417
MD,21647,160,11504
MD,21645,460,38133
MD,21643,2730,118087
MD,21640,690,30813
MD,21639,2080,94684
MD,21638,2410,216717
MD,21636,560,25355
MD,21635,1000,70885
MD,21634,310,8685
MD,21632,2890,115182
MD,21631,1200,70068
MD,21629,4250,237387
MD,21625,1150,72139
MD,21623,920,55956
MD,21622,230,11980
MD,21620,5750,432523
MD,21619,3440,287225
MD,21617,4930,399161
MD,21613,8310,377250
MD,21612,230,27000
MD,21610,160,9619
MD,21607,200,11482
MD,21601,11900,1071163
MD,21562,1210,52474
MD,21561,1140,69122
MD,21557,800,36653
MD,21555,720,31626
MD,21550,6340,308062
MD,21545,930,37441
MD,21541,780,46591
MD,21539,1150,48112
MD,21538,280,10831
MD,21536,1810,83095
MD,21532,5700,288175
MD,21531,1000,44979
MD,21530,700,33954
MD,21523,100,4949
MD,21521,550,22916
MD,21520,930,48463
MD,21502,16710,802952
MD,21409,9990,1119927
MD,21403,17290,1721274
MD,21402,500,26115
MD,21401,20750,2121978
MD,21286,9580,919418
MD,21244,18500,873158
MD,21239,13750,584065
MD,21237,15540,825103
MD,21236,20570,1233677
MD,21234,35620,1904387
MD,21231,8480,617610
MD,21230,17970,1560641
MD,21229,20930,810879
MD,21228,24290,1774028
MD,21227,16800,806369
MD,21226,3340,175044
MD,21225,14190,506859
MD,21224,27300,1492240
MD,21223,8960,232820
MD,21222,26760,1124100
MD,21221,20690,970068
MD,21220,20390,1049955
MD,21219,4630,274778
MD,21218,19360,1098873
MD,21217,12890,492214
MD,21216,12230,371366
MD,21215,23670,918243
MD,21214,9280,466969
MD,21213,12820,399562
MD,21212,14340,1526818
MD,21211,8510,495861
MD,21210,5500,991675
MD,21209,12630,1276965
MD,21208,17270,1680203
MD,21207,23810,1042885
MD,21206,23880,956523
MD,21205,6190,149731
MD,21204,8250,1295562
MD,21202,8280,610680
MD,21201,7950,404736
MD,21163,3430,396213
MD,21162,2110,156068
MD,21161,2700,239171
MD,21160,1200,75942
MD,21158,10300,744671
MD,21157,17950,1252866
MD,21156,190,14931
MD,21155,1270,107399
MD,21154,3080,224595
MD,21152,2930,371984
MD,21146,13140,1732207
MD,21144,16980,1281590
MD,21140,1730,188180
MD,21136,17300,1560371
MD,21133,15380,813575
MD,21132,1330,99055
MD,21131,3630,661128
MD,21128,6820,604863
MD,21122,30350,2300939
MD,21120,3530,397530
MD,21117,28270,2357056
MD,21114,12830,1134636
MD,21113,16540,1277130
MD,21111,2500,402598
MD,21108,8800,906949
MD,21104,2710,371292
MD,21102,5770,415367
MD,21093,19720,2465389
MD,21090,5140,368667
MD,21087,2880,278364
MD,21085,8490,551896
MD,21084,3760,315403
MD,21082,480,48959
MD,21078,9190,654000
MD,21077,140,7951
MD,21076,8770,752649
MD,21075,14900,1218514
